,Player,Country,Team,Type,Auction_Base_price,Auc_Base_price_pounds,Bat_Inns_21_22,NOs_21_22,Run_21_22,HS_21,HS_22,Bat_Avg_21_22,BF_21_22,BatSR_21_22,100s_21_22,50s_21_22,4s_21_22,6s_21_22,Bowl_Inns_21_22,Ov_21_22,BowlRunsConc_21_22,Wkts_21_22,Bowl_Avg_21_22,Econ_21_22,BowlSR_21_22,4w_21_22,5w_21_22,Dots_21_22,Catches_21_22,Run outs,Stumpings_21_22
675,Bipin Saurabh,India,Unsold,Wicket-Keeper,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
676,Lakshay Thareja,India,Unsold,Wicket-Keeper,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
677,Shahrukh Dar,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
678,Venkatesh Muralidhara,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
679,Geet Puri,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
680,E. Sanketh,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
681,Ajay Sarkar,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
682,Kanwar Singh,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
683,Shivam Chaudhary,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
684,Ashwin Das,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
685,Chirag Jani,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
686,Bhagmender Lather,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
687,Rohit Rayudu,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
688,Tunish Sawkar,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
689,Mukhtar Hussain,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
690,Ashwani Kumar,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
691,Hemant Kumar,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
692,Rajesh Mohanty,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
693,Vikash Singh,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
694,Koushik Vasuki,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
695,Shubham Agrawal,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
696,Anshul Kamboj,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
697,Avneesh Sudha,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
698,Asad Jamil Ahmed,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,Aashish Bhatt,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
700,McKenny Clarke,Overseas,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,Shubham Kapse,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,Gourav Koul,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
703,Raunak Kumar,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
704,Trilok Nag,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,Atal Bihari Rai,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
706,Ramon Simmonds,Overseas,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
707,Rajeev Singh,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
708,Mohd. Wasim,India,Unsold,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
709,Naman Dhir,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,Sampark Gupta,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,Jordan Hermann,Overseas,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
712,Salman Khan,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
713,Divyaansh Saxena,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
714,Deepraj Gaonkar,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
715,Deepesh Nailwal,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
716,Arjun Rapria,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
717,Sumit Ruikar,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
718,Rajandeep Singh,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
719,Digvesh Singh,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,Ramakrishna Ghosh,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,Shamshuzama Kazi,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
722,Ayaz Khan,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
723,Amit Pachhara,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
724,Akul Pandove,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
725,Garv Sangwan,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
726,Rishabh Chauhan,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,Matthew Forde,Overseas,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
728,Sammar Gajjar,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
729,Rajneesh Gurbani,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
730,Divyansh Joshi,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
731,Jack Prestwidge,Overseas,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
732,Aditya Sarvate,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
733,Sagar Solanki,India,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
734,Prenelan Subrayen,Overseas,Unsold,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
735,Ajinkya Rahane,India,Chennai Super Kings,Batsman,5000000,49860.0,2.0,0.0,141.0,8.0,44.0,17.625,136.0,103.67647058823529,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0
736,Ajay Mandal,India,Chennai Super Kings,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
737,Rilee Rossouw,Overseas,Delhi Capitals,Batsman,46000000,458712.0,,,,,,,,,,,,,,,,,,,,,,,,,
738,Manish Pandey,India,Delhi Capitals,Batsman,24000000,239328.0,16.0,2.0,380.0,69.0,38.0,27.142857142857142,316.0,120.25316455696202,0.0,3.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
739,Ishant Sharma,India,Delhi Capitals,Bowler,5000000,49860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,97.0,1.0,97.0,8.083333333333334,72.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Shivam Mavi,India,Gujarat Titans,Bowler,60000000,598320.0,4.0,1.0,28.0,20.0,2.0,5.6,27.0,103.70370370370371,0.0,0.0,2.0,2.0,15.0,54.0,460.0,16.0,28.75,8.518518518518519,20.25,1.0,0.0,140.0,9.0,0.0,0.0
741,K.S. Bharat,India,Gujarat Titans,Wicket-Keeper,12000000,119664.0,,,,,,,,,,,,,,,,,,,,,,,,,
742,Mohit Sharma,India,Gujarat Titans,Bowler,5000000,49860.0,,,,,,,,,,,,,,,,,,,,,,,,,
743,Odean Smith,Overseas,Gujarat Titans,All-Rounder,5000000,49860.0,0.0,3.0,51.0,0.0,25.0,8.5,44.0,115.9090909090909,0.0,0.0,1.0,5.0,6.0,15.0,178.0,6.0,29.666666666666668,11.866666666666667,15.0,1.0,0.0,36.0,2.0,1.5,0.0
744,Urvil Patel,India,Gujarat Titans,Wicket-Keeper,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
745,Shakib Al Hasan,Overseas,Kolkata Knight Riders,All-Rounder,15000000,149580.0,12.0,1.0,47.0,26.0,0.0,7.833333333333333,48.0,97.91666666666667,0.0,0.0,3.0,1.0,8.0,26.0,187.0,4.0,46.75,7.1923076923076925,39.0,0.0,0.0,50.0,3.0,0.0,0.0
746,David Wiese,Overseas,Kolkata Knight Riders,All-Rounder,10000000,99720.0,,,,,,,,,,,,,,,,,,,,,,,,,
747,N. Jagadeesan,India,Kolkata Knight Riders,Wicket-Keeper,9000000,89748.0,,,,,,,,,,,,,,,,,,,,,,,,,
748,Vaibhav Arora,India,Kolkata Knight Riders,Bowler,6000000,59832.0,0.0,2.0,5.0,0.0,2.0,1.25,13.0,38.46153846153846,0.0,0.0,0.0,0.0,5.0,17.5,164.0,3.0,54.666666666666664,9.371428571428572,35.0,0.0,0.0,39.0,1.0,0.0,0.0
749,Mandeep Singh,India,Kolkata Knight Riders,Batsman,5000000,49860.0,2.0,0.0,33.0,15.0,18.0,8.25,37.0,89.1891891891892,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750,Litton Das,Overseas,Kolkata Knight Riders,Wicket-Keeper,5000000,49860.0,,,,,,,,,,,,,,,,,,,,,,,,,
751,Kulwant Khejroliya,India,Kolkata Knight Riders,Bowler,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
752,Nicholas Pooran,Overseas,Lucknow Super Giants,Wicket-Keeper,160000000,1595520.0,22.0,5.0,391.0,32.0,64.0,16.291666666666668,288.0,135.76388888888889,0.0,2.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.5,1.0
753,Daniel Sams,Overseas,Lucknow Super Giants,All-Rounder,7500000,74790.0,4.0,4.0,44.0,3.0,15.0,3.6666666666666665,42.0,104.76190476190476,0.0,0.0,1.0,3.0,13.0,48.0,409.0,14.0,29.214285714285715,8.520833333333334,20.571428571428573,1.0,0.0,107.0,7.0,0.0,0.0
754,Amit Mishra,India,Lucknow Super Giants,Bowler,5000000,49860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,109.0,6.0,18.166666666666668,7.785714285714286,14.0,1.0,0.0,0.0,0.0,0.0,0.0
755,Romario Shepherd,Overseas,Lucknow Super Giants,All-Rounder,5000000,49860.0,0.0,1.0,58.0,0.0,26.0,19.333333333333332,41.0,141.46341463414635,0.0,0.0,2.0,5.0,3.0,9.0,98.0,3.0,32.666666666666664,10.88888888888889,18.0,0.0,0.0,23.0,0.0,1.5,0.0
756,Naveen Ul Haq,Overseas,Lucknow Super Giants,Bowler,5000000,49860.0,,,,,,,,,,,,,,,,,,,,,,,,,
757,Jaydev Unadkat,India,Lucknow Super Giants,Bowler,5000000,49860.0,6.0,3.0,100.0,24.0,19.0,12.5,66.0,151.5151515151515,0.0,0.0,7.0,5.0,11.0,42.0,358.0,10.0,35.8,8.523809523809524,25.2,0.0,0.0,88.0,2.0,0.0,0.0
758,Yash Thakur,India,Lucknow Super Giants,Bowler,4500000,44874.0,,,,,,,,,,,,,,,,,,,,,,,,,
759,Yudhvir Charak,India,Lucknow Super Giants,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
760,Prerak Mankad,India,Lucknow Super Giants,All-Rounder,2000000,19944.0,0.0,1.0,4.0,0.0,4.0,4.0,1.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
761,Piyush Chawla,India,Mumbai Indians,Bowler,5000000,49860.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,38.0,1.0,38.0,9.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Vishnu Vinod,India,Mumbai Indians,Wicket-Keeper,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
763,Duan Jansen,Overseas,Mumbai Indians,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
764,Shams Mulani,India,Mumbai Indians,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
765,Harpreet Bhatia,India,Punjab Kings,Batsman,4000000,39888.0,,,,,,,,,,,,,,,,,,,,,,,,,
766,Jason Holder,Overseas,Rajasthan Royals,All-Rounder,57500000,573390.0,14.0,3.0,143.0,47.0,16.0,9.533333333333333,116.0,123.27586206896552,0.0,0.0,4.0,12.0,20.0,73.3,638.0,30.0,21.266666666666666,8.703956343792633,14.659999999999998,1.0,0.0,152.0,6.0,4.5,0.0
767,Adam Zampa,Overseas,Rajasthan Royals,Bowler,15000000,149580.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,K.M. Asif,India,Rajasthan Royals,Bowler,3000000,29916.0,,,,,,,,,,,,,,,,,,,,,,,,,
769,Murugan Ashwin,India,Rajasthan Royals,Bowler,2000000,19944.0,4.0,2.0,27.0,9.0,6.0,3.857142857142857,38.0,71.05263157894737,0.0,0.0,2.0,1.0,11.0,40.0,325.0,10.0,32.5,8.125,24.0,0.0,0.0,69.0,0.0,0.0,0.0
770,Reece Topley,Overseas,Royal Challengers Bangalore,Bowler,19000000,189468.0,,,,,,,,,,,,,,,,,,,,,,,,,
771,Manoj Bhandage,India,Royal Challengers Bangalore,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
772,Heinrich Klaasen,Overseas,Sunrisers Hyderabad,Wicket-Keeper,52500000,523530.0,,,,,,,,,,,,,,,,,,,,,,,,,
773,Vivrant Sharma,India,Sunrisers Hyderabad,All-Rounder,26000000,259272.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,Adil Rashid,Overseas,Sunrisers Hyderabad,Bowler,20000000,199440.0,,,,,,,,,,,,,,,,,,,,,,,,,
775,Mayank Dagar,India,Sunrisers Hyderabad,All-Rounder,18000000,179496.0,,,,,,,,,,,,,,,,,,,,,,,,,
776,Akeal Hosein,Overseas,Sunrisers Hyderabad,Bowler,10000000,99720.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,Mayank Markande,India,Sunrisers Hyderabad,Bowler,5000000,49860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,57.0,1.0,57.0,8.142857142857142,42.0,0.0,0.0,11.0,2.0,0.0,0.0
778,Upendra Singh Yadav,India,Sunrisers Hyderabad,Wicket-Keeper,2500000,24930.0,,,,,,,,,,,,,,,,,,,,,,,,,
779,Sanvir Singh,India,Sunrisers Hyderabad,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
780,Anmolpreet Singh,India,Sunrisers Hyderabad,Batsman,2000000,19944.0,2.0,0.0,29.0,16.0,8.0,9.666666666666666,27.0,107.4074074074074,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,Samarth Vyas,India,Sunrisers Hyderabad,All-Rounder,2000000,19944.0,,,,,,,,,,,,,,,,,,,,,,,,,
